block,precip,clip,excl,side,rep,2017-07-15,2017-07-16,2017-07-17,2017-07-18,2017-07-21,2017-07-28,2017-08-04,2017-08-11,2017-08-18,2017-08-25,2017-09-01,2017-09-08,2017-09-15,2017-09-22,2017-09-29,2017-11-17,2018-02-04,2018-03-02,2018-04-14,2018-05-12,2018-06-15,2018-07-16,2018-08-18,2018-09-15,2018-10-14,2018-11-17,2018-12-15,2019-01-19,2019-02-16,2019-03-16,2019-04-20,2019-05-18,2019-06-15,2019-07-20,2019-08-17,2019-09-20,2019-10-18,2019-11-17,2019-12-21,2020-01-18,2020-08-29
5,RO,Unclipped,Total,S,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Control,Clipped,Control,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Control,Clipped,Ants,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Control,Clipped,Rodents,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Control,Clipped,Total,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Control,Clipped,Control,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Control,Clipped,Ants,S,5,0,0,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,Control,Clipped,Rodents,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Control,Clipped,Total,S,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,Control,Unclipped,Control,N,5,0,0,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X
5,Control,Unclipped,Ants,N,5,0,0,0,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,Control,Unclipped,Rodents,N,5,0,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,Control,Unclipped,Total,N,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,Control,Unclipped,Control,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Control,Unclipped,Ants,S,5,0,0,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,Control,Unclipped,Rodents,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Control,Unclipped,Total,S,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,RO,Clipped,Control,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,RO,Clipped,Ants,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,RO,Clipped,Rodents,N,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,RO,Clipped,Total,N,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,RO,Clipped,Control,S,5,0,0,1,1,1,1-Herb(lvs)(cts),1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,RO,Clipped,Ants,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,RO,Clipped,Rodents,S,5,0,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,RO,Clipped,Total,S,5,0,0,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,RO,Unclipped,Control,N,5,0,0,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb,Herb
5,RO,Unclipped,Ants,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,RO,Unclipped,Rodents,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,RO,Unclipped,Total,N,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,RO,Unclipped,Control,S,5,0,0,0,0,0,1-Herb,1-Herb,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X
5,RO,Unclipped,Ants,S,5,0,0,0,0,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX
5,RO,Unclipped,Rodents,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,RO,Unclipped,Total,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,IR,Clipped,Control,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,IR,Clipped,Ants,N,1,0,0,1,1,1,1,1-Herb,1-Herb,1-Herb,1-Herb,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Clipped,Rodents,N,1,0,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Clipped,Total,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,IR,Clipped,Control,S,1,0,0,0,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Clipped,Ants,S,1,0,0,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Clipped,Rodents,S,1,0,0,1,1,1,1,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Clipped,Total,S,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,IR,Unclipped,Control,N,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Ants,N,1,0,0,1,1,1,1,1,1,1,1,1,1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1-Herb(lvs),1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Rodents,N,1,0,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Total,N,1,0,0,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Control,S,1,0,0,0,0,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Ants,S,1,0,0,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Rodents,S,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Total,S,1,0,0,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Clipped,Control,N,1,0,0,0,0,1-Herb,1-Herb,1-Herb,1-Herb,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Clipped,Ants,N,1,0,0,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Clipped,Rodents,N,1,0,0,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Clipped,Total,N,1,0,0,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Clipped,Control,S,1,0,0,0,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX
6,Control,Clipped,Ants,S,1,0,0,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Clipped,Rodents,S,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Clipped,Total,S,1,0,0,0,0,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Unclipped,Control,N,1,0,0,1,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Unclipped,Ants,N,1,0,0,0,0,1,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX
6,Control,Unclipped,Rodents,N,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Unclipped,Total,N,1,0,0,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Unclipped,Control,S,1,0,0,0,1,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X
6,Control,Unclipped,Ants,S,1,0,0,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Unclipped,Rodents,S,1,0,0,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
6,Control,Unclipped,Total,S,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Dead?
5,IR,Clipped,Control,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,IR,Clipped,Ants,N,2,0,0,1,1,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Clipped,Rodents,N,2,0,0,1-Herb,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX,1-HerbX
5,IR,Clipped,Total,N,2,0,0,0,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Clipped,Control,S,2,0,0,1,1,1,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X
5,IR,Clipped,Ants,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,IR,Clipped,Rodents,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,IR,Clipped,Total,S,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Control,N,2,0,0,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Ants,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,IR,Unclipped,Rodents,N,2,0,0,1,1,1,1,1,1,1,1,1,1,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X,1-Herb(lvs)X
5,IR,Unclipped,Total,N,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Control,S,2,0,0,1,1,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb,1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts),1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X,1-Herb(lvs)(cts)X
5,IR,Unclipped,Ants,S,2,0,0,1,1,1,1,1,1,1-Herb(lvs)(cts),Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Rodents,S,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
5,IR,Unclipped,Total,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Control,Clipped,Control,N,2,0,0,0,0,1,1,1,1,1,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died,Died
