samp_date,sample,month,season,year,block,tx,clip,order,genus,species,number
10/15/2017,2IRE,October,monsoon,2017,2,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,2iRE,November,,2017,2,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
4/15/2017,2IRW,April,,2017,2,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,10
4/15/2017,2IRW,April,,2017,2,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,43
5/15/2017,2IRW,May,,2017,2,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,3
5/15/2017,2IRW,May,,2017,2,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
6/15/2017,2IRW,June,,2017,2,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,2
9/15/2017,2IRW,September,monsoon,2017,2,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,24
9/15/2017,2IRW,September,monsoon,2017,2,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
10/15/2017,2IRW,October,monsoon,2017,2,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,10
1/15/2017,2ROE,January,,2017,2,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
4/15/2017,2ROE,April,,2017,2,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,2
5/15/2017,2ROE,May,,2017,2,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,2ROE,September,monsoon,2017,2,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,5
2/15/2017,2ROW,February,,2017,2,Drought,Clipped,Hymenoptera,Pheidole,Sp 1,1
7/15/2017,2ROW,July,,2017,2,Drought,Clipped,Hymenoptera,Pheidole,sp 2,2
8/15/2017,2ROW,August,monsoon,2017,2,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,2ROW,September,monsoon,2017,2,Drought,Clipped,Hymenoptera,Pheidole,sp 1,4
4/15/2017,3CE,April,,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,2
5/15/2017,3CE,May,,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,4
6/15/2017,3CE,June,,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,1
7/15/2017,3CE,July,,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,2
7/15/2017,3CE,July,,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,2
8/15/2017,3CE,August,monsoon,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,2
9/15/2017,3CE,September,monsoon,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,8
9/15/2017,3CE,September,monsoon,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,45
10/15/2017,3CE,October,monsoon,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,2
11/15/2017,3CE,November,,2017,3,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,1
3/18/2017,3CW,March,,2017,3,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,3
4/15/2017,3CW,April,,2017,3,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,6
7/15/2017,3CW,July,,2017,3,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,1
8/15/2017,3CW,August,monsoon,2017,3,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,2
10/15/2017,3CW,October,monsoon,2017,3,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,1
6/15/2017,3IRE,June,,2017,3,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
12/15/2017,3IRE,December,,2017,3,Wet,Clipped,Hymenoptera,Pheidole,sp 2,1
5/15/2017,3IRW,May,,2017,3,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,2
6/15/2017,3IRW,June,,2017,3,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
9/15/2017,3IRW,September,monsoon,2017,3,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,2
11/15/2017,3IRW,November,,2017,3,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
4/15/2017,3ROE,April,,2017,3,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,3ROE,September,monsoon,2017,3,Drought,Clipped,Hymenoptera,Pheidole,sp 1,4
9/15/2017,3ROE,September,monsoon,2017,3,Drought,Clipped,Hymenoptera,Pheidole,sp 1,3
9/15/2017,3ROE,September,monsoon,2017,3,Drought,Clipped,Hymenoptera,Pheidole,sp 2,1
3/18/2017,3ROW,March,,2017,3,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,3ROW,May,,2017,3,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,2
5/15/2017,3ROW,May,,2017,3,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,1
7/15/2017,3ROW,July,,2017,3,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,3
8/15/2017,3ROW,August,monsoon,2017,3,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,3
8/15/2017,3ROW,August,monsoon,2017,3,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
10/15/2017,3ROW,October,monsoon,2017,3,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,7
1/15/2017,4CE,January,,2017,4,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,1
5/15/2017,4CE,May,,2017,4,Ambient,Unclipped,Hymenoptera,Pheidole,sp 3,1
8/15/2017,4CE,August,monsoon,2017,4,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,3
9/15/2017,4CE,September,monsoon,2017,4,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,6
10/15/2017,4CE,October,monsoon,2017,4,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,1
12/15/2017,4CE,December,,2017,4,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,1
2/15/2017,4CW,February,,2017,4,Ambient,Clipped,Hymenoptera,Pheidole,Sp 1,5
3/18/2017,4CW,March,,2017,4,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,4CW,May,,2017,4,Ambient,Clipped,Hymenoptera,Pheidole,sp 3,6
7/15/2017,4CW,July,,2017,4,Ambient,Clipped,Hymenoptera,Pheidole,sp 3,2
7/15/2017,4CW,July,,2017,4,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,1
8/15/2017,4CW,August,monsoon,2017,4,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,5
9/15/2017,4CW,September,monsoon,2017,4,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,4CW,November,,2017,4,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,1
1/15/2017,4IRE,January,,2017,4,Wet,Clipped,Hymenoptera,Pheidole,sp 2,2
1/15/2017,4IRE,January,,2017,4,Wet,Clipped,Hymenoptera,Pheidole,sp 1,2
5/15/2017,4IRE,May,,2017,4,Wet,Clipped,Hymenoptera,Pheidole,sp 2,1
7/15/2017,4IRE,July,,2017,4,Wet,Clipped,Hymenoptera,Pheidole,sp 1,3
7/15/2017,4IRE,July,,2017,4,Wet,Clipped,Hymenoptera,Pheidole,sp 2,1
8/15/2017,4IRE,August,monsoon,2017,4,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
8/15/2017,4IRE,August,monsoon,2017,4,Wet,Clipped,Hymenoptera,Pheidole,sp 2,1
9/15/2017,4IRE,September,monsoon,2017,4,Wet,Clipped,Hymenoptera,Pheidole,sp 1 ,3
1/15/2017,4IRW,January,,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
5/15/2017,4IRW,May,,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,4IRW,May,,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
7/15/2017,4IRW,July,,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
9/15/2017,4IRW,September,monsoon,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,2
10/15/2017,4IRW,October,monsoon,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,35
10/15/2017,4IRW,October,monsoon,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,11
11/15/2017,4IRW,November,,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,4IRW,November,,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,4
12/15/2017,4IRW,December,,2017,4,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,3
6/15/2017,4ROE,June,,2017,4,Drought,Clipped,Hymenoptera,Pheidole,sp 1,3
7/15/2017,4ROE,July,,2017,4,Drought,Clipped,Hymenoptera,Pheidole,sp 2,1
9/15/2017,4ROE,September,monsoon,2017,4,Drought,Clipped,Hymenoptera,Pheidole,sp 1,2
10/15/2017,4ROE,October,monsoon,2017,4,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,4ROE,November,,2017,4,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,4ROE,November,,2017,4,Drought,Clipped,Hymenoptera,Pheidole,sp 2,2
1/15/2017,4ROW,January,,2017,4,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
2/15/2017,4ROW,February,,2017,4,Drought,Unclipped,Hymenoptera,Pheidole,Sp 2,1
4/15/2017,4ROW,April,,2017,4,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,4ROW,May,,2017,4,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,10
6/15/2017,4ROW,June,,2017,4,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,167
10/15/2017,4ROW,October,monsoon,2017,4,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,3
10/15/2017,4ROW,October,monsoon,2017,4,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,3
5/15/2017,5CW,May,,2017,5,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,2
6/15/2017,5CW,June,,2017,5,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,3
7/15/2017,5CW,July,,2017,5,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,5CW,September,monsoon,2017,5,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,3
9/15/2017,5IRE,September,monsoon,2017,5,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,8
9/15/2017,5IRE,September,monsoon,2017,5,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,3
10/15/2017,5IRE,October,monsoon,2017,5,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,5IRE,November,,2017,5,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,5
11/15/2017,5IRE,November,,2017,5,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
1/15/2017,5IRW,January,,2017,5,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
4/15/2017,5IRW,April,,2017,5,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,5IRW,May,,2017,5,Wet,Clipped,Hymenoptera,Pheidole,sp 2,1
9/15/2017,5IRW,September,monsoon,2017,5,Wet,Clipped,Hymenoptera,Pheidole,sp 1,7
10/15/2017,5IRW,October,monsoon,2017,5,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,5IRW,November,,2017,5,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
2/15/2017,5ROE,February,,2017,5,Drought,Unclipped,Hymenoptera,Pheidole,Sp 1,1
9/15/2017,5ROE,September,monsoon,2017,5,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,5
10/15/2017,5ROE,October,monsoon,2017,5,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,2
7/15/2017,5ROW,July,,2017,5,Drought,Clipped,Hymenoptera,Pheidole,sp 1,8
7/15/2017,5ROW,July,,2017,5,Drought,Clipped,Hymenoptera,Pheidole,sp 3,2
9/15/2017,5ROW,September,monsoon,2017,5,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,5ROW,September,monsoon,2017,5,Drought,Clipped,Hymenoptera,Pheidole,sp 2,1
1/15/2017,6CE,January,,2017,6,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,1
1/15/2017,6CE,January,,2017,6,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,1
6/15/2017,6CE,June,,2017,6,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,6CE,September,monsoon,2017,6,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,13
9/15/2017,6CE,September,monsoon,2017,6,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,3
10/15/2017,6CE,October,monsoon,2017,6,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,1
1/15/2017,6CW,January,,2017,6,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,1
1/15/2017,6CW,January,,2017,6,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,10
2/15/2017,6CW,February,,2017,6,Ambient,Unclipped,Hymenoptera,Pheidole,Sp 1,2
4/15/2017,6CW,April,,2017,6,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,13
5/15/2017,6CW,May,,2017,6,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,2
6/15/2017,6CW,June,,2017,6,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,4
9/15/2017,6CW,September,monsoon,2017,6,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,6
9/15/2017,6CW,September,monsoon,2017,6,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,3
10/15/2017,6CW,October,monsoon,2017,6,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,3
1/15/2017,6IRE,January,,2017,6,Wet,Clipped,Hymenoptera,Pheidole,sp 2,1
3/18/2017,6IRE,March,,2017,6,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,6IRE,May,,2017,6,Wet,Clipped,Hymenoptera,Pheidole,sp 1,3
6/15/2017,6IRE,June,,2017,6,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
6/15/2017,6IRE,June,,2017,6,Wet,Clipped,Hymenoptera,Pheidole,sp 2,1
7/15/2017,6IRE,July,,2017,6,Wet,Clipped,Hymenoptera,Pheidole,s[ 1,1
10/15/2017,6IRE,October,monsoon,2017,6,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,6IRE,November,,2017,6,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
2/15/2017,6IRW,February,,2017,6,Wet,Unclipped,Hymenoptera,Pheidole,Sp 1,1
3/18/2017,6IRW,March,,2017,6,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,4
4/15/2017,6IRW,April,,2017,6,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,5
6/15/2017,6IRW,June,,2017,6,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,18
1/15/2017,6ROE,January,,2017,6,Drought,Clipped,Hymenoptera,Pheidole,sp 1,2
3/18/2017,6ROE,March,,2017,6,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,6ROE,May,,2017,6,Drought,Clipped,Hymenoptera,Pheidole,sp 2,3
4/15/2017,6ROW,April,,2017,6,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
4/15/2017,6ROW,April,,2017,6,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,2
7/15/2017,6ROW,July,,2017,6,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
10/15/2017,6ROW,October,monsoon,2017,6,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
1/15/2017,7CE,January,,2017,7,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,9
5/15/2017,7CE,May,,2017,7,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,6
5/15/2017,7CE,May,,2017,7,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,2
6/15/2017,7CE,June,,2017,7,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,1
7/15/2017,7CE,July,,2017,7,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,26
4/15/2017,7CW,April,,2017,7,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,43
5/15/2017,7CW,May,,2017,7,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,5
9/15/2017,7CW,September,monsoon,2017,7,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,5
10/15/2017,7CW,October,monsoon,2017,7,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,3
11/15/2017,7CW,November,,2017,7,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,3
2/15/2017,7IRE,February,,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,Sp 1,2
4/15/2017,7IRE,April,,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,7IRE,May,,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,sp 3,1
7/15/2017,7IRE,July,,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
8/15/2017,7IRE,August,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,3
8/15/2017,7IRE,August,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
9/15/2017,7IRE,September,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,2
9/15/2017,7IRE,September,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,7IRE,September,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,3
10/15/2017,7IRE,October,monsoon,2017,7,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
2/15/2017,7IRW,February,,2017,7,Wet,Clipped,Hymenoptera,Pheidole,Sp 2,1
3/18/2017,7IRW,March,,2017,7,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
4/15/2017,7IRW,April,,2017,7,Wet,Clipped,Hymenoptera,Pheidole,sp 1,6
5/15/2017,7IRW,May,,2017,7,Wet,Clipped,Hymenoptera,Pheidole,sp 1,3
11/15/2017,7IRW,November,,2017,7,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
2/15/2017,7ROE,February,,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,Sp 1,1
3/18/2017,7ROE,March,,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
4/15/2017,7ROE,April,,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,10
5/15/2017,7ROE,May,,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,5
6/15/2017,7ROE,June,,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,1
7/15/2017,7ROE,July,,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,6
9/15/2017,7ROE,September,monsoon,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,7ROE,September,monsoon,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,2
10/15/2017,7ROE,October,monsoon,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
10/15/2017,7ROE,October,monsoon,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,3
11/15/2017,7ROE,November,,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,7ROE,November,,2017,7,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,3
1/15/2017,7ROW,January,,2017,7,Drought,Clipped,Hymenoptera,Pheidole,sp 2,1
2/15/2017,7ROW,February,,2017,7,Drought,Clipped,Hymenoptera,Pheidole,Sp 1,1
4/15/2017,7ROW,April,,2017,7,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,7ROW,September,monsoon,2017,7,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
10/15/2017,7ROW,October,monsoon,2017,7,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
1/15/2017,8CE,January,,2017,8,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,1
9/15/2017,8CE,September,monsoon,2017,8,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,3
10/15/2017,8CE,October,monsoon,2017,8,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,1
1/15/2017,8CW,January,,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,2
5/15/2017,8CW,May,,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,1
6/15/2017,8CW,June,,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,1
7/15/2017,8CW,July,,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,,1
9/15/2017,8CW,September,monsoon,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,11
9/15/2017,8CW,September,monsoon,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,8
10/15/2017,8CW,October,monsoon,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,3
11/15/2017,8CW,November,,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,3
11/15/2017,8CW,November,,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,1
12/15/2017,8CW,December,,2017,8,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,6
9/15/2017,8IRE,September,monsoon,2017,8,Wet,Clipped,Hymenoptera,Pheidole,sp 1,6
10/15/2017,8IRE,October,monsoon,2017,8,Wet,Clipped,Hymenoptera,Pheidole,,1
11/15/2017,8IRE,November,,2017,8,Wet,Clipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,8IRE,November,,2017,8,Wet,Clipped,Hymenoptera,Pheidole,sp 2,1
12/15/2017,8IRE,December,,2017,8,Wet,Clipped,Hymenoptera,Pheidole,sp 1,24
1/15/2017,8IRW,January,,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,3
2/15/2017,8IRW,February,,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,Sp 2,1
4/15/2017,8IRW,April,,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,4
5/15/2017,8IRW,May,,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,8IRW,May,,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,3
9/15/2017,8IRW,September,monsoon,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,77
9/15/2017,8IRW,September,monsoon,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
10/15/2017,8IRW,October,monsoon,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,14
11/15/2017,8IRW,November,,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,3
12/15/2017,8IRW,December,,2017,8,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,2
1/15/2017,8ROE,January,,2017,8,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,2
3/18/2017,8ROE,March,,2017,8,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
5/15/2017,8ROE,May,,2017,8,Drought,Unclipped,Hymenoptera,Pheidole,sp 3,3
7/15/2017,8ROE,July,,2017,8,Drought,Unclipped,Hymenoptera,Pheidole,2,1
9/15/2017,8ROE,September,monsoon,2017,8,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,1
10/15/2017,8ROE,October,monsoon,2017,8,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,11
10/15/2017,8ROE,October,monsoon,2017,8,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,7
11/15/2017,8ROE,November,,2017,8,Drought,Unclipped,Hymenoptera,Pheidole,sp 1,1
11/15/2017,8ROE,November,,2017,8,Drought,Unclipped,Hymenoptera,Pheidole,sp 2,3
2/15/2017,8ROW,February,,2017,8,Drought,Clipped,Hymenoptera,Pheidole,Sp 1,2
6/15/2017,8ROW,June,,2017,8,Drought,Clipped,Hymenoptera,Pheidole,sp 2,29
7/15/2017,8ROW,July,,2017,8,Drought,Clipped,Hymenoptera,Pheidole,sp 3,2
9/15/2017,8ROW,September,monsoon,2017,8,Drought,Clipped,Hymenoptera,Pheidole,sp 1,3
10/15/2017,8ROW,October,monsoon,2017,8,Drought,Clipped,Hymenoptera,Pheidole,sp 1,1
2/15/2017,9CE,February,,2017,9,Ambient,Clipped,Hymenoptera,Pheidole,Sp 1,1
3/18/2017,9CE,March,,2017,9,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,3
4/15/2017,9CE,April,,2017,9,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,1
4/15/2017,9CE,April,,2017,9,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,1
5/15/2017,9CE,May,,2017,9,Ambient,Clipped,Hymenoptera,Pheidole,,3
5/15/2017,9CE,May,,2017,9,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,
5/15/2017,9CE,May,,2017,9,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,1
9/15/2017,9CE,September,monsoon,2017,9,Ambient,Clipped,Hymenoptera,Pheidole,sp 1,5
9/15/2017,9CE,September,monsoon,2017,9,Ambient,Clipped,Hymenoptera,Pheidole,sp 2,2
2/15/2017,9CW,February,,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,Sp 1,1
4/15/2017,9CW,April,,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,32
4/15/2017,9CW,April,,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,2
5/15/2017,9CW,May,,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,8
5/15/2017,9CW,May,,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 3,4
7/15/2017,9CW,July,,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,9CW,September,monsoon,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,9CW,September,monsoon,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,1
10/15/2017,9CW,October,monsoon,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 1,1
10/15/2017,9CW,October,monsoon,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,3
11/15/2017,9CW,November,,2017,9,Ambient,Unclipped,Hymenoptera,Pheidole,sp 2,2
1/15/2017,9IRE,January,,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
1/15/2017,9IRE,January,,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
2/15/2017,9IRE,February,,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,Sp 1,1
5/15/2017,9IRE,May,,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,2
6/15/2017,9IRE,June,,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
7/15/2017,9IRE,July,,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
9/15/2017,9IRE,September,monsoon,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,5
9/15/2017,9IRE,September,monsoon,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,5
9/15/2017,9IRE,September,monsoon,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,10
9/15/2017,9IRE,September,monsoon,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 2,1
11/15/2017,9IRE,November,,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,3
12/15/2017,9IRE,December,,2017,9,Wet,Unclipped,Hymenoptera,Pheidole,sp 1,1
1/15/2017,9IRW,January,,2017,9,Wet,Clipped,Hymenoptera,Pheidole,sp 2,3
