"","ObsID","plotID","sampID","block","precip","clip","excl","date","cohort","no_germ","survival","died","tot_germination","surv_perc","year"
"9183","9183","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2018-10-13","2",2,0,8,8,0,"1"
"9184","9184","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2018-11-17","2",2,0,8,8,0,"1"
"9185","9185","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2018-12-15","2",2,0,8,8,0,"1"
"9186","9186","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2019-01-19","2",2,0,8,8,0,"1"
"9187","9187","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2019-02-16","2",2,0,8,8,0,"1"
"9188","9188","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2019-03-16","2",2,0,8,8,0,"1"
"9189","9189","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2019-04-20","2",2,0,8,8,0,"1"
"9190","9190","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2019-05-18","2",2,0,8,8,0,"1"
"9191","9191","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2019-06-15","2",2,0,8,8,0,"1"
"9192","9192","2_IR","2_IR_Clipped_Total","2","IR","Clipped","Total","2019-07-20","2",2,0,8,8,0,"1"
"9193","9193","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-07-30","2",6,4,0,4,1,"1"
"9194","9194","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-08-13","2",6,4,0,4,1,"1"
"9195","9195","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-08-20","2",6,4,0,4,1,"1"
"9196","9196","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-08-27","2",6,4,0,4,1,"1"
"9197","9197","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-09-03","2",6,4,0,4,1,"1"
"9198","9198","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-09-17","2",6,4,0,4,1,"1"
"9199","9199","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-09-24","2",6,4,0,4,1,"1"
"9200","9200","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-10-01","2",6,4,0,4,1,"1"
"9201","9201","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-10-13","2",6,4,0,4,1,"1"
"9202","9202","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-11-17","2",6,4,0,4,1,"1"
"9203","9203","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2018-12-15","2",6,4,0,4,1,"1"
"9204","9204","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2019-01-19","2",6,4,0,4,1,"1"
"9205","9205","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2019-02-16","2",6,4,0,4,1,"1"
"9206","9206","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2019-03-16","2",6,4,0,4,1,"1"
"9207","9207","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2019-04-20","2",6,4,0,4,1,"1"
"9208","9208","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2019-05-18","2",6,4,0,4,1,"1"
"9209","9209","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2019-06-15","2",6,4,0,4,1,"1"
"9210","9210","2_IR","2_IR_Unclipped_Control","2","IR","Unclipped","Control","2019-07-20","2",6,4,0,4,1,"1"
"9211","9211","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-07-30","2",8,1,1,2,0.5,"1"
"9212","9212","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-08-13","2",8,1,1,2,0.5,"1"
"9213","9213","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-08-20","2",8,1,1,2,0.5,"1"
"9214","9214","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-08-27","2",8,1,1,2,0.5,"1"
"9215","9215","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-09-03","2",8,1,1,2,0.5,"1"
"9216","9216","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-09-17","2",8,1,1,2,0.5,"1"
"9217","9217","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-09-24","2",8,1,1,2,0.5,"1"
"9218","9218","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-10-01","2",8,1,1,2,0.5,"1"
"9219","9219","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-10-13","2",8,1,1,2,0.5,"1"
"9220","9220","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-11-17","2",8,1,1,2,0.5,"1"
"9221","9221","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2018-12-15","2",8,1,1,2,0.5,"1"
"9222","9222","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2019-01-19","2",8,1,1,2,0.5,"1"
"9223","9223","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2019-02-16","2",8,1,1,2,0.5,"1"
"9224","9224","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2019-03-16","2",8,1,1,2,0.5,"1"
"9225","9225","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2019-04-20","2",8,1,1,2,0.5,"1"
"9226","9226","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2019-05-18","2",8,1,1,2,0.5,"1"
"9227","9227","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2019-06-15","2",8,1,1,2,0.5,"1"
"9228","9228","2_IR","2_IR_Unclipped_Ants","2","IR","Unclipped","Ants","2019-07-20","2",8,1,1,2,0.5,"1"
"9229","9229","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-07-30","2",8,0,2,2,0,"1"
"9230","9230","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-08-13","2",8,0,2,2,0,"1"
"9231","9231","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-08-20","2",8,0,2,2,0,"1"
"9232","9232","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-08-27","2",8,0,2,2,0,"1"
"9233","9233","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-09-03","2",8,0,2,2,0,"1"
"9234","9234","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-09-17","2",8,0,2,2,0,"1"
"9235","9235","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-09-24","2",8,0,2,2,0,"1"
"9236","9236","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-10-01","2",8,0,2,2,0,"1"
"9237","9237","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-10-13","2",8,0,2,2,0,"1"
"9238","9238","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-11-17","2",8,0,2,2,0,"1"
"9239","9239","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2018-12-15","2",8,0,2,2,0,"1"
"9240","9240","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2019-01-19","2",8,0,2,2,0,"1"
"9241","9241","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2019-02-16","2",8,0,2,2,0,"1"
"9242","9242","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2019-03-16","2",8,0,2,2,0,"1"
"9243","9243","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2019-04-20","2",8,0,2,2,0,"1"
"9244","9244","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2019-05-18","2",8,0,2,2,0,"1"
"9245","9245","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2019-06-15","2",8,0,2,2,0,"1"
"9246","9246","2_IR","2_IR_Unclipped_Rodents","2","IR","Unclipped","Rodents","2019-07-20","2",8,0,2,2,0,"1"
"9247","9247","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-07-30","2",6,0,4,4,0,"1"
"9248","9248","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-08-13","2",6,0,4,4,0,"1"
"9249","9249","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-08-20","2",6,0,4,4,0,"1"
"9250","9250","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-08-27","2",6,0,4,4,0,"1"
"9251","9251","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-09-03","2",6,0,4,4,0,"1"
"9252","9252","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-09-17","2",6,0,4,4,0,"1"
"9253","9253","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-09-24","2",6,0,4,4,0,"1"
"9254","9254","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-10-01","2",6,0,4,4,0,"1"
"9255","9255","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-10-13","2",6,0,4,4,0,"1"
"9256","9256","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-11-17","2",6,0,4,4,0,"1"
"9257","9257","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2018-12-15","2",6,0,4,4,0,"1"
"9258","9258","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2019-01-19","2",6,0,4,4,0,"1"
"9259","9259","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2019-02-16","2",6,0,4,4,0,"1"
"9260","9260","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2019-03-16","2",6,0,4,4,0,"1"
"9261","9261","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2019-04-20","2",6,0,4,4,0,"1"
"9262","9262","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2019-05-18","2",6,0,4,4,0,"1"
"9263","9263","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2019-06-15","2",6,0,4,4,0,"1"
"9264","9264","2_IR","2_IR_Unclipped_Total","2","IR","Unclipped","Total","2019-07-20","2",6,0,4,4,0,"1"
"9265","9265","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-07-30","2",3,7,0,7,1,"1"
"9266","9266","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-08-13","2",3,7,0,7,1,"1"
"9267","9267","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-08-20","2",3,7,0,7,1,"1"
"9268","9268","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-08-27","2",3,7,0,7,1,"1"
"9269","9269","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-09-03","2",3,7,0,7,1,"1"
"9270","9270","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-09-17","2",3,7,0,7,1,"1"
"9271","9271","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-09-24","2",3,7,0,7,1,"1"
"9272","9272","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-10-01","2",3,7,0,7,1,"1"
"9273","9273","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-10-13","2",3,7,0,7,1,"1"
"9274","9274","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-11-17","2",3,7,0,7,1,"1"
"9275","9275","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2018-12-15","2",3,7,0,7,1,"1"
"9276","9276","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2019-01-19","2",3,7,0,7,1,"1"
"9277","9277","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2019-02-16","2",3,7,0,7,1,"1"
"9278","9278","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2019-03-16","2",3,7,0,7,1,"1"
"9279","9279","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2019-04-20","2",3,7,0,7,1,"1"
"9280","9280","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2019-05-18","2",3,7,0,7,1,"1"
"9281","9281","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2019-06-15","2",3,7,0,7,1,"1"
"9282","9282","3_Control","3_Control_Clipped_Control","3","Control","Clipped","Control","2019-07-20","2",3,7,0,7,1,"1"
"9283","9283","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-07-30","2",2,5,3,8,0.625,"1"
"9284","9284","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-08-13","2",2,4,4,8,0.5,"1"
"9285","9285","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-08-20","2",2,4,4,8,0.5,"1"
"9286","9286","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-08-27","2",2,4,4,8,0.5,"1"
"9287","9287","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-09-03","2",2,4,4,8,0.5,"1"
"9288","9288","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-09-17","2",2,4,4,8,0.5,"1"
"9289","9289","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-09-24","2",2,4,4,8,0.5,"1"
"9290","9290","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-10-01","2",2,4,4,8,0.5,"1"
"9291","9291","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-10-13","2",2,4,4,8,0.5,"1"
"9292","9292","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-11-17","2",2,4,4,8,0.5,"1"
"9293","9293","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2018-12-15","2",2,4,4,8,0.5,"1"
"9294","9294","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2019-01-19","2",2,4,4,8,0.5,"1"
"9295","9295","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2019-02-16","2",2,4,4,8,0.5,"1"
"9296","9296","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2019-03-16","2",2,4,4,8,0.5,"1"
"9297","9297","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2019-04-20","2",2,4,4,8,0.5,"1"
"9298","9298","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2019-05-18","2",2,4,4,8,0.5,"1"
"9299","9299","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2019-06-15","2",2,4,4,8,0.5,"1"
"9300","9300","3_Control","3_Control_Clipped_Ants","3","Control","Clipped","Ants","2019-07-20","2",2,4,4,8,0.5,"1"
"9301","9301","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-07-30","2",4,2,4,6,0.333333333333333,"1"
"9302","9302","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-08-13","2",4,2,4,6,0.333333333333333,"1"
"9303","9303","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-08-20","2",4,2,4,6,0.333333333333333,"1"
"9304","9304","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-08-27","2",4,2,4,6,0.333333333333333,"1"
"9305","9305","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-09-03","2",4,2,4,6,0.333333333333333,"1"
"9306","9306","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-09-17","2",4,2,4,6,0.333333333333333,"1"
"9307","9307","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-09-24","2",4,2,4,6,0.333333333333333,"1"
"9308","9308","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-10-01","2",4,2,4,6,0.333333333333333,"1"
"9309","9309","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-10-13","2",4,2,4,6,0.333333333333333,"1"
"9310","9310","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-11-17","2",4,2,4,6,0.333333333333333,"1"
"9311","9311","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2018-12-15","2",4,2,4,6,0.333333333333333,"1"
"9312","9312","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2019-01-19","2",4,2,4,6,0.333333333333333,"1"
"9313","9313","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2019-02-16","2",4,2,4,6,0.333333333333333,"1"
"9314","9314","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2019-03-16","2",4,2,4,6,0.333333333333333,"1"
"9315","9315","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2019-04-20","2",4,2,4,6,0.333333333333333,"1"
"9316","9316","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2019-05-18","2",4,2,4,6,0.333333333333333,"1"
"9317","9317","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2019-06-15","2",4,2,4,6,0.333333333333333,"1"
"9318","9318","3_Control","3_Control_Clipped_Rodents","3","Control","Clipped","Rodents","2019-07-20","2",4,2,4,6,0.333333333333333,"1"
"9319","9319","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-07-30","2",3,1,6,7,0.142857142857143,"1"
"9320","9320","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-08-13","2",3,0,7,7,0,"1"
"9321","9321","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-08-20","2",3,0,7,7,0,"1"
"9322","9322","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-08-27","2",3,0,7,7,0,"1"
"9323","9323","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-09-03","2",3,0,7,7,0,"1"
"9324","9324","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-09-17","2",3,0,7,7,0,"1"
"9325","9325","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-09-24","2",3,0,7,7,0,"1"
"9326","9326","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-10-01","2",3,0,7,7,0,"1"
"9327","9327","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-10-13","2",3,0,7,7,0,"1"
"9328","9328","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-11-17","2",3,0,7,7,0,"1"
"9329","9329","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2018-12-15","2",3,0,7,7,0,"1"
"9330","9330","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2019-01-19","2",3,0,7,7,0,"1"
"9331","9331","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2019-02-16","2",3,0,7,7,0,"1"
"9332","9332","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2019-03-16","2",3,0,7,7,0,"1"
"9333","9333","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2019-04-20","2",3,0,7,7,0,"1"
"9334","9334","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2019-05-18","2",3,0,7,7,0,"1"
"9335","9335","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2019-06-15","2",3,0,7,7,0,"1"
"9336","9336","3_Control","3_Control_Clipped_Total","3","Control","Clipped","Total","2019-07-20","2",3,0,7,7,0,"1"
"9337","9337","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-07-30","2",1,2,7,9,0.222222222222222,"1"
"9338","9338","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-08-13","2",1,2,7,9,0.222222222222222,"1"
"9339","9339","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-08-20","2",1,2,7,9,0.222222222222222,"1"
"9340","9340","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-08-27","2",1,2,7,9,0.222222222222222,"1"
"9341","9341","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-09-03","2",1,2,7,9,0.222222222222222,"1"
"9342","9342","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-09-17","2",1,2,7,9,0.222222222222222,"1"
"9343","9343","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-09-24","2",1,2,7,9,0.222222222222222,"1"
"9344","9344","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-10-01","2",1,2,7,9,0.222222222222222,"1"
"9345","9345","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-10-13","2",1,2,7,9,0.222222222222222,"1"
"9346","9346","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-11-17","2",1,2,7,9,0.222222222222222,"1"
"9347","9347","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2018-12-15","2",1,2,7,9,0.222222222222222,"1"
"9348","9348","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2019-01-19","2",1,2,7,9,0.222222222222222,"1"
"9349","9349","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2019-02-16","2",1,2,7,9,0.222222222222222,"1"
"9350","9350","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2019-03-16","2",1,2,7,9,0.222222222222222,"1"
"9351","9351","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2019-04-20","2",1,2,7,9,0.222222222222222,"1"
"9352","9352","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2019-05-18","2",1,2,7,9,0.222222222222222,"1"
"9353","9353","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2019-06-15","2",1,2,7,9,0.222222222222222,"1"
"9354","9354","3_Control","3_Control_Unclipped_Control","3","Control","Unclipped","Control","2019-07-20","2",1,2,7,9,0.222222222222222,"1"
"9355","9355","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-07-30","2",2,1,7,8,0.125,"1"
"9356","9356","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-08-13","2",2,1,7,8,0.125,"1"
"9357","9357","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-08-20","2",2,1,7,8,0.125,"1"
"9358","9358","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-08-27","2",2,1,7,8,0.125,"1"
"9359","9359","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-09-03","2",2,1,7,8,0.125,"1"
"9360","9360","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-09-17","2",2,1,7,8,0.125,"1"
"9361","9361","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-09-24","2",2,1,7,8,0.125,"1"
"9362","9362","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-10-01","2",2,1,7,8,0.125,"1"
"9363","9363","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-10-13","2",2,1,7,8,0.125,"1"
"9364","9364","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-11-17","2",2,1,7,8,0.125,"1"
"9365","9365","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2018-12-15","2",2,1,7,8,0.125,"1"
"9366","9366","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2019-01-19","2",2,1,7,8,0.125,"1"
"9367","9367","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2019-02-16","2",2,1,7,8,0.125,"1"
"9368","9368","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2019-03-16","2",2,1,7,8,0.125,"1"
"9369","9369","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2019-04-20","2",2,1,7,8,0.125,"1"
"9370","9370","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2019-05-18","2",2,1,7,8,0.125,"1"
"9371","9371","3_Control","3_Control_Unclipped_Ants","3","Control","Unclipped","Ants","2019-06-15","2",2,1,7,8,0.125,"1"
